vid,ingreso_viv,mes_info,mes_fov,mes_insp,mes_fp,mes_onl,mes_fa,gas_tot,prop_gasto
4229_14,3600,NA,NA,NA,NA,NA,NA,0,0
4229_15,6000,NA,NA,NA,NA,NA,NA,0,0
4229_16,6000,NA,NA,NA,NA,NA,NA,0,0
4229_17,5200,NA,NA,NA,NA,NA,NA,0,0
4229_18,3200,NA,NA,NA,NA,NA,NA,0,0
4229_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4229_2,4000,NA,NA,NA,NA,NA,NA,0,0
4229_20,NA,NA,NA,NA,NA,NA,NA,0,NA
4229_3,4800,NA,NA,NA,NA,NA,NA,0,0
4229_4,4800,NA,NA,NA,NA,NA,NA,0,0
4229_5,3600,NA,NA,NA,NA,NA,NA,0,0
4229_6,3600,NA,NA,NA,NA,NA,NA,0,0
4229_7,NA,NA,NA,NA,NA,NA,NA,0,NA
4229_8,22000,NA,NA,NA,NA,NA,NA,0,0
4229_9,8000,NA,NA,NA,NA,NA,NA,0,0
423_1,24000,NA,NA,NA,NA,NA,NA,0,0
423_2,20400,NA,NA,NA,NA,NA,NA,0,0
423_3,47000,NA,NA,NA,NA,NA,NA,0,0
423_4,11200,NA,NA,NA,NA,NA,NA,0,0
423_5,15200,NA,NA,NA,NA,NA,NA,0,0
4230_1,4000,NA,NA,NA,NA,NA,NA,0,0
4230_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_11,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_12,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_13,4800,NA,NA,NA,NA,NA,NA,0,0
4230_14,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_15,7200,NA,NA,NA,NA,NA,NA,0,0
4230_16,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_17,6080,NA,NA,NA,NA,NA,NA,0,0
4230_18,3200,NA,NA,NA,NA,NA,NA,0,0
4230_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_2,16000,NA,NA,NA,NA,NA,NA,0,0
4230_20,8000,NA,NA,NA,NA,NA,NA,0,0
4230_3,2000,NA,NA,NA,NA,NA,NA,0,0
4230_4,10800,NA,NA,NA,NA,NA,NA,0,0
4230_5,7200,NA,NA,NA,NA,NA,NA,0,0
4230_6,8000,NA,NA,NA,NA,NA,NA,0,0
4230_7,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_8,NA,NA,NA,NA,NA,NA,NA,0,NA
4230_9,16000,NA,NA,NA,NA,NA,NA,0,0
4231_1,4000,NA,NA,NA,NA,NA,NA,0,0
4231_11,22400,NA,NA,NA,NA,NA,NA,0,0
4231_12,9600,NA,NA,NA,NA,NA,NA,0,0
4231_13,8000,NA,NA,NA,NA,NA,NA,0,0
4231_14,10800,NA,NA,NA,NA,NA,NA,0,0
4231_15,10000,NA,NA,NA,NA,NA,NA,0,0
4231_16,8000,NA,NA,NA,NA,NA,NA,0,0
4231_17,4800,NA,NA,NA,NA,NA,NA,0,0
4231_18,6000,NA,NA,NA,NA,NA,NA,0,0
4231_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4231_2,5200,NA,NA,NA,NA,NA,NA,0,0
4231_20,12000,NA,NA,NA,NA,NA,NA,0,0
4231_3,4800,NA,NA,NA,NA,NA,NA,0,0
4231_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4231_5,8000,NA,NA,NA,NA,NA,NA,0,0
4231_6,6000,NA,NA,NA,NA,NA,NA,0,0
4231_8,16800,NA,NA,NA,NA,NA,NA,0,0
4231_9,NA,NA,NA,NA,NA,NA,NA,0,NA
4232_1,18000,NA,NA,NA,NA,NA,NA,0,0
4232_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4232_11,NA,NA,NA,NA,NA,NA,NA,0,NA
4232_12,7200,NA,NA,NA,NA,NA,NA,0,0
4232_13,20000,NA,NA,NA,NA,NA,NA,0,0
4232_14,10800,NA,NA,NA,NA,NA,NA,0,0
4232_15,4000,NA,NA,NA,NA,NA,NA,0,0
4232_16,24000,NA,NA,NA,NA,NA,NA,0,0
4232_17,14800,NA,NA,NA,NA,NA,NA,0,0
4232_18,14000,NA,NA,NA,NA,NA,NA,0,0
4232_19,12000,NA,NA,NA,NA,NA,NA,0,0
4232_2,NA,NA,NA,NA,NA,NA,NA,0,NA
4232_20,8000,NA,NA,NA,NA,NA,NA,0,0
4232_3,32000,NA,NA,NA,NA,NA,NA,0,0
4232_4,28400,NA,NA,NA,NA,NA,NA,0,0
4232_5,7000,NA,NA,NA,NA,NA,NA,0,0
4232_6,NA,NA,NA,NA,NA,NA,NA,0,NA
4232_7,2400,NA,NA,NA,NA,NA,NA,0,0
4232_8,21200,NA,NA,NA,NA,NA,NA,0,0
4233_1,7200,NA,NA,NA,NA,NA,NA,0,0
4233_10,8200,NA,NA,NA,NA,NA,NA,0,0
4233_12,5000,NA,NA,NA,NA,NA,NA,0,0
4233_13,NA,NA,NA,NA,NA,NA,NA,0,NA
4233_14,23200,NA,NA,NA,NA,NA,NA,0,0
4233_15,6000,NA,NA,NA,NA,NA,NA,0,0
4233_16,14400,NA,NA,NA,NA,NA,NA,0,0
4233_18,14000,NA,NA,NA,NA,NA,NA,0,0
4233_19,5200,NA,NA,NA,NA,NA,NA,0,0
4233_2,4800,NA,NA,NA,NA,NA,NA,0,0
4233_20,8800,NA,NA,NA,NA,NA,NA,0,0
4233_3,8000,NA,NA,NA,NA,NA,NA,0,0
4233_4,14320,NA,NA,NA,NA,NA,NA,0,0
4233_5,4000,NA,NA,NA,NA,NA,NA,0,0
4233_6,42000,NA,NA,NA,NA,NA,NA,0,0
4233_7,4000,NA,NA,NA,NA,NA,NA,0,0
4233_8,6400,NA,NA,NA,NA,NA,NA,0,0
4233_9,12000,NA,NA,NA,NA,NA,NA,0,0
4234_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4234_11,4800,NA,NA,NA,NA,NA,NA,0,0
4234_12,10800,NA,NA,NA,NA,NA,NA,0,0
4234_13,14400,NA,NA,NA,NA,NA,NA,0,0
4234_14,2400,NA,NA,NA,NA,NA,NA,0,0
4234_15,2000,NA,NA,NA,NA,NA,NA,0,0
4234_16,6000,NA,NA,NA,NA,NA,NA,0,0
4234_19,9200,NA,NA,NA,NA,NA,NA,0,0
4234_2,14800,NA,NA,NA,NA,NA,NA,0,0
4234_20,NA,NA,NA,NA,NA,NA,NA,0,NA
4234_3,10600,NA,NA,NA,NA,NA,NA,0,0
4234_5,NA,NA,NA,NA,NA,NA,NA,0,NA
4234_6,20000,NA,NA,NA,NA,NA,NA,0,0
4234_7,27200,NA,NA,NA,NA,NA,NA,0,0
4234_8,NA,NA,NA,NA,NA,NA,NA,0,NA
4234_9,6800,NA,NA,NA,NA,NA,NA,0,0
4235_1,NA,NA,NA,NA,NA,NA,NA,0,NA
4235_10,8000,NA,NA,NA,NA,NA,NA,0,0
4235_11,10000,NA,NA,NA,NA,NA,NA,0,0
4235_12,20400,NA,NA,NA,NA,NA,NA,0,0
4235_13,19200,NA,NA,NA,NA,NA,NA,0,0
4235_14,9600,NA,NA,NA,NA,NA,NA,0,0
4235_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4235_16,6000,NA,NA,NA,NA,NA,NA,0,0
4235_17,6800,NA,NA,NA,NA,NA,NA,0,0
4235_18,13600,NA,NA,NA,NA,NA,NA,0,0
4235_19,3200,NA,NA,NA,NA,NA,NA,0,0
4235_2,14400,NA,NA,NA,NA,NA,NA,0,0
4235_20,10800,NA,NA,NA,NA,NA,NA,0,0
4235_3,9600,NA,NA,NA,NA,NA,NA,0,0
4235_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4235_5,8800,NA,NA,NA,NA,NA,NA,0,0
4235_6,10800,NA,NA,NA,NA,NA,NA,0,0
4235_7,33400,NA,NA,NA,NA,NA,NA,0,0
4235_8,4800,NA,NA,NA,NA,NA,NA,0,0
4235_9,15200,NA,NA,NA,NA,NA,NA,0,0
4236_1,4800,NA,NA,NA,NA,NA,NA,0,0
4236_10,4800,NA,NA,NA,NA,NA,NA,0,0
4236_11,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_12,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_13,10400,NA,NA,NA,NA,NA,NA,0,0
4236_14,5680,NA,NA,NA,NA,NA,NA,0,0
4236_15,4400,NA,NA,NA,NA,NA,NA,0,0
4236_16,32500,NA,NA,NA,NA,NA,NA,0,0
4236_17,7200,NA,NA,NA,NA,NA,NA,0,0
4236_18,9200,NA,NA,NA,NA,NA,NA,0,0
4236_19,8000,NA,NA,NA,NA,NA,NA,0,0
4236_2,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_20,16000,NA,NA,NA,NA,NA,NA,0,0
4236_3,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_6,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_7,9200,NA,NA,NA,NA,NA,NA,0,0
4236_8,NA,NA,NA,NA,NA,NA,NA,0,NA
4236_9,4800,NA,NA,NA,NA,NA,NA,0,0
4237_1,2000,NA,NA,NA,NA,NA,NA,0,0
4237_10,4000,NA,NA,NA,NA,NA,NA,0,0
4237_11,12000,NA,NA,NA,NA,NA,NA,0,0
4237_12,6600,NA,NA,NA,NA,NA,NA,0,0
4237_13,5200,NA,NA,NA,NA,NA,NA,0,0
4237_14,NA,NA,NA,NA,NA,NA,NA,0,NA
4237_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4237_16,4800,NA,NA,NA,NA,NA,NA,0,0
4237_18,4000,NA,NA,NA,NA,NA,NA,0,0
4237_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4237_2,36000,NA,NA,NA,NA,NA,NA,0,0
4237_20,4800,NA,NA,NA,NA,NA,NA,0,0
4237_4,8800,NA,NA,NA,NA,NA,NA,0,0
4237_5,19000,NA,NA,NA,NA,NA,NA,0,0
4237_6,NA,NA,NA,NA,NA,NA,NA,0,NA
4237_7,2800,NA,NA,NA,NA,NA,NA,0,0
4237_8,2000,NA,NA,NA,NA,NA,NA,0,0
4237_9,14000,NA,NA,NA,NA,NA,NA,0,0
4238_1,9200,NA,NA,NA,NA,NA,NA,0,0
4238_10,4800,NA,NA,NA,NA,NA,NA,0,0
4238_11,7200,NA,NA,NA,NA,NA,NA,0,0
4238_12,9920,NA,NA,NA,NA,NA,NA,0,0
4238_13,5000,NA,NA,NA,NA,NA,NA,0,0
4238_14,8000,NA,NA,NA,NA,NA,NA,0,0
4238_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4238_16,11200,NA,NA,NA,NA,NA,NA,0,0
4238_18,16400,NA,NA,NA,NA,NA,NA,0,0
4238_19,8800,NA,NA,NA,NA,NA,NA,0,0
4238_2,4800,NA,NA,NA,NA,NA,NA,0,0
4238_20,10000,NA,NA,NA,NA,NA,NA,0,0
4238_3,4800,NA,NA,NA,NA,NA,NA,0,0
4238_5,6000,NA,NA,NA,NA,NA,NA,0,0
4238_6,9200,NA,NA,NA,NA,NA,NA,0,0
4238_7,5000,2083.3333333333335,NA,NA,NA,NA,NA,2083.3333333333335,0.4166666666666667
4238_8,6000,NA,NA,NA,NA,NA,NA,0,0
4238_9,NA,NA,NA,NA,NA,NA,NA,0,NA
4239_1,14400,NA,NA,NA,NA,NA,NA,0,0
4239_2,5000,NA,NA,NA,NA,NA,NA,0,0
4239_3,5000,NA,NA,NA,NA,NA,NA,0,0
4239_4,12000,NA,NA,NA,NA,NA,NA,0,0
4239_5,14400,NA,NA,NA,NA,NA,NA,0,0
424_1,NA,NA,NA,NA,NA,NA,NA,0,NA
424_2,40000,NA,NA,NA,NA,NA,NA,0,0
424_3,72000,NA,NA,NA,NA,NA,NA,0,0
424_4,40000,NA,NA,NA,NA,NA,NA,0,0
424_5,34000,NA,NA,NA,NA,NA,NA,0,0
4240_1,8000,NA,NA,NA,NA,NA,NA,0,0
4240_11,8000,NA,NA,NA,NA,NA,NA,0,0
4240_12,2000,NA,NA,NA,NA,NA,NA,0,0
4240_13,6000,NA,NA,NA,NA,NA,NA,0,0
4240_14,6000,NA,NA,NA,NA,NA,NA,0,0
4240_15,12000,NA,NA,NA,NA,NA,NA,0,0
4240_16,3200,NA,NA,NA,NA,NA,NA,0,0
4240_17,6800,NA,NA,NA,NA,NA,NA,0,0
4240_18,1600,NA,NA,NA,NA,NA,NA,0,0
4240_19,15200,NA,NA,NA,NA,NA,NA,0,0
4240_2,18000,NA,NA,NA,NA,NA,NA,0,0
4240_20,8800,NA,NA,NA,NA,NA,NA,0,0
4240_3,6400,NA,NA,NA,NA,NA,NA,0,0
4240_4,1400,NA,NA,NA,NA,NA,NA,0,0
4240_5,8400,NA,NA,NA,NA,NA,NA,0,0
4240_6,2000,NA,NA,NA,NA,NA,NA,0,0
4240_9,8900,NA,NA,NA,NA,NA,NA,0,0
4241_1,8000,NA,NA,NA,NA,NA,NA,0,0
4241_10,8000,NA,NA,NA,NA,NA,NA,0,0
4241_11,13200,NA,NA,NA,NA,NA,NA,0,0
4241_12,7200,NA,NA,NA,NA,NA,NA,0,0
4241_13,16300,NA,NA,NA,NA,NA,NA,0,0
4241_14,5200,NA,NA,NA,NA,NA,NA,0,0
4241_15,7600,NA,NA,NA,NA,NA,NA,0,0
4241_16,14400,NA,NA,NA,NA,NA,NA,0,0
4241_17,12000,NA,NA,NA,NA,NA,NA,0,0
4241_18,NA,NA,NA,NA,NA,NA,NA,0,NA
4241_19,7200,NA,NA,NA,NA,NA,NA,0,0
4241_2,20800,NA,NA,NA,NA,NA,NA,0,0
4241_20,NA,NA,NA,NA,NA,NA,NA,0,NA
4241_3,2000,NA,NA,NA,NA,NA,NA,0,0
4241_4,8000,NA,NA,NA,NA,NA,NA,0,0
4241_5,4800,NA,NA,NA,NA,NA,NA,0,0
4241_6,6000,NA,NA,NA,NA,NA,NA,0,0
4241_7,16400,NA,NA,NA,NA,NA,NA,0,0
4241_8,6000,NA,NA,NA,NA,NA,NA,0,0
4241_9,6800,NA,NA,NA,NA,NA,NA,0,0
4242_1,9600,1513.888888888889,NA,NA,NA,NA,NA,1513.888888888889,0.15769675925925927
4242_11,8800,NA,NA,NA,NA,NA,NA,0,0
4242_12,NA,NA,NA,NA,NA,NA,NA,0,NA
4242_13,10400,8000,NA,NA,NA,NA,NA,8000,0.7692307692307693
4242_14,6000,NA,NA,NA,NA,NA,NA,0,0
4242_15,16000,NA,NA,NA,NA,NA,NA,0,0
4242_16,NA,2857.1428571428573,NA,NA,NA,NA,NA,2857.1428571428573,NA
4242_17,2400,NA,NA,NA,NA,NA,NA,0,0
4242_18,14000,NA,NA,NA,NA,NA,NA,0,0
4242_19,11000,1833.3333333333333,NA,NA,NA,NA,NA,1833.3333333333333,0.16666666666666666
4242_2,6600,2013.888888888889,NA,NA,NA,NA,NA,2013.888888888889,0.30513468013468015
4242_20,7000,NA,NA,NA,NA,NA,NA,0,0
4242_3,NA,NA,NA,NA,NA,NA,NA,0,NA
4242_4,8500,694.4444444444445,NA,NA,NA,NA,NA,694.4444444444445,0.08169934640522876
4242_6,6800,NA,NA,NA,NA,NA,NA,0,0
4242_7,10000,NA,NA,NA,NA,NA,NA,0,0
4242_8,8000,3888.8888888888887,NA,NA,NA,NA,NA,3888.8888888888887,0.4861111111111111
4243_1,NA,NA,NA,NA,NA,NA,NA,0,NA
4243_2,8000,NA,NA,NA,NA,NA,NA,0,0
4243_4,5000,NA,NA,NA,NA,NA,NA,0,0
4243_5,4400,NA,NA,NA,NA,NA,NA,0,0
4244_1,22400,NA,NA,NA,NA,NA,NA,0,0
4244_10,22000,NA,NA,NA,NA,NA,NA,0,0
4244_11,12400,NA,NA,NA,NA,NA,NA,0,0
4244_12,6000,NA,NA,NA,NA,NA,NA,0,0
4244_13,11600,NA,NA,NA,NA,NA,NA,0,0
4244_14,13200,NA,NA,NA,NA,NA,NA,0,0
4244_15,20000,NA,NA,NA,NA,NA,NA,0,0
4244_16,30000,NA,NA,NA,NA,NA,NA,0,0
4244_18,5600,NA,NA,NA,NA,NA,NA,0,0
4244_19,16000,NA,NA,NA,NA,NA,NA,0,0
4244_2,20000,NA,NA,NA,NA,NA,NA,0,0
4244_3,22000,NA,NA,NA,NA,NA,NA,0,0
4244_4,4800,NA,NA,NA,NA,NA,NA,0,0
4244_5,6800,NA,NA,NA,NA,NA,NA,0,0
4244_6,4000,NA,NA,NA,NA,NA,NA,0,0
4244_7,6000,NA,NA,NA,NA,NA,NA,0,0
4244_8,48000,4166.666666666667,NA,NA,5000,NA,NA,9166.666666666668,0.19097222222222224
4244_9,14000,NA,NA,NA,NA,NA,NA,0,0
4245_11,28000,NA,NA,NA,NA,NA,NA,0,0
4245_12,6000,NA,NA,NA,NA,NA,NA,0,0
4245_13,2000,NA,NA,NA,NA,NA,NA,0,0
4245_14,NA,NA,NA,NA,NA,NA,NA,0,NA
4245_15,8000,964.9122807017544,NA,NA,NA,NA,NA,964.9122807017544,0.1206140350877193
4245_16,5200,541.6666666666666,NA,NA,NA,NA,NA,541.6666666666666,0.10416666666666666
4245_17,20000,NA,NA,NA,NA,NA,NA,0,0
4245_18,26000,7222.222222222223,NA,NA,NA,NA,NA,7222.222222222223,0.2777777777777778
4245_2,6000,1250,NA,NA,NA,NA,NA,1250,0.20833333333333334
4245_3,9000,1666.6666666666667,NA,NA,NA,NA,NA,1666.6666666666667,0.1851851851851852
4245_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4245_5,14000,NA,NA,NA,NA,NA,NA,0,0
4245_6,NA,NA,NA,NA,NA,NA,NA,0,NA
4245_7,NA,NA,NA,NA,NA,NA,NA,0,NA
4245_8,10000,625,NA,NA,NA,NA,NA,625,0.0625
4246_1,NA,NA,NA,NA,NA,NA,NA,0,NA
4246_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4246_11,9600,NA,NA,NA,NA,NA,NA,0,0
4246_12,11000,NA,NA,NA,NA,NA,NA,0,0
4246_13,2400,NA,NA,NA,NA,NA,NA,0,0
4246_14,4800,NA,NA,NA,NA,NA,NA,0,0
4246_15,3600,NA,NA,NA,NA,NA,NA,0,0
4246_16,16000,NA,NA,NA,NA,NA,NA,0,0
4246_17,4800,NA,NA,NA,NA,NA,NA,0,0
4246_18,6600,NA,NA,NA,NA,NA,NA,0,0
4246_19,4000,NA,NA,NA,NA,NA,NA,0,0
4246_2,NA,NA,NA,NA,NA,NA,NA,0,NA
4246_20,11200,NA,NA,NA,NA,NA,NA,0,0
4246_3,12000,NA,NA,NA,NA,NA,NA,0,0
4246_4,2000,NA,NA,NA,NA,NA,NA,0,0
4246_5,4000,NA,NA,NA,NA,NA,NA,0,0
4246_6,4800,NA,NA,NA,NA,NA,NA,0,0
4246_7,6400,NA,NA,NA,NA,NA,NA,0,0
4246_8,26800,NA,NA,NA,NA,NA,NA,0,0
4246_9,NA,NA,NA,NA,NA,NA,NA,0,NA
4247_1,14400,NA,NA,NA,NA,NA,NA,0,0
4247_10,8000,NA,NA,NA,NA,NA,NA,0,0
4247_11,24000,NA,NA,NA,NA,NA,NA,0,0
4247_12,4800,NA,NA,NA,NA,NA,NA,0,0
4247_13,4000,NA,NA,NA,NA,NA,NA,0,0
4247_14,6000,NA,NA,NA,NA,NA,NA,0,0
4247_15,6000,NA,NA,NA,NA,NA,NA,0,0
4247_16,16800,NA,NA,NA,NA,NA,NA,0,0
4247_17,7200,NA,NA,NA,NA,NA,NA,0,0
4247_18,NA,NA,NA,NA,NA,NA,NA,0,NA
4247_19,6000,NA,NA,NA,NA,NA,NA,0,0
4247_2,10000,NA,NA,NA,NA,NA,NA,0,0
4247_3,NA,NA,NA,NA,NA,NA,NA,0,NA
4247_4,6000,NA,NA,NA,NA,NA,NA,0,0
4247_6,20000,NA,NA,NA,NA,NA,NA,0,0
4247_7,6000,NA,NA,NA,NA,NA,NA,0,0
4247_8,7200,NA,NA,NA,NA,NA,NA,0,0
4247_9,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_1,4800,NA,NA,NA,NA,NA,NA,0,0
4248_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_11,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_13,2400,NA,NA,NA,NA,NA,NA,0,0
4248_14,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_15,3000,NA,NA,NA,NA,NA,NA,0,0
4248_16,4400,NA,NA,NA,NA,NA,NA,0,0
4248_18,17200,NA,NA,NA,NA,NA,NA,0,0
4248_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_2,8000,NA,NA,NA,NA,NA,NA,0,0
4248_20,5200,NA,NA,NA,NA,NA,NA,0,0
4248_3,NA,NA,NA,NA,NA,NA,NA,0,NA
4248_4,10000,NA,NA,NA,NA,NA,NA,0,0
4248_5,14800,NA,NA,NA,NA,NA,NA,0,0
4248_6,8800,NA,NA,NA,NA,NA,NA,0,0
4248_7,4000,NA,NA,NA,NA,NA,NA,0,0
4249_1,5200,NA,NA,NA,NA,NA,NA,0,0
4249_10,8000,NA,NA,NA,NA,NA,NA,0,0
4249_11,8000,NA,NA,NA,NA,NA,NA,0,0
4249_12,7200,NA,NA,NA,NA,NA,NA,0,0
4249_13,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_14,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_16,4000,NA,NA,NA,NA,NA,NA,0,0
4249_17,14000,NA,NA,NA,NA,NA,NA,0,0
4249_18,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_2,12000,NA,NA,NA,NA,NA,NA,0,0
4249_20,6000,NA,NA,NA,NA,NA,NA,0,0
4249_3,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4249_5,12800,NA,NA,NA,NA,NA,NA,0,0
4249_6,10000,NA,NA,NA,NA,NA,NA,0,0
4249_7,4000,NA,NA,NA,NA,NA,NA,0,0
4249_8,4400,NA,NA,NA,NA,NA,NA,0,0
4249_9,3000,NA,NA,NA,NA,NA,NA,0,0
425_1,28000,NA,NA,NA,NA,NA,NA,0,0
425_2,NA,NA,NA,NA,NA,NA,NA,0,NA
425_3,46400,NA,NA,NA,NA,NA,NA,0,0
425_4,12400,NA,NA,NA,NA,NA,NA,0,0
425_5,32000,NA,NA,NA,NA,NA,NA,0,0
4250_1,8000,NA,NA,NA,NA,NA,NA,0,0
4250_10,4000,NA,NA,NA,NA,NA,NA,0,0
4250_11,NA,NA,NA,NA,NA,NA,NA,0,NA
4250_12,2000,NA,NA,NA,NA,NA,NA,0,0
4250_13,NA,NA,NA,NA,NA,NA,NA,0,NA
4250_14,10400,NA,NA,NA,NA,NA,NA,0,0
4250_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4250_16,4800,NA,NA,NA,NA,NA,NA,0,0
4250_17,4000,NA,NA,NA,NA,NA,NA,0,0
4250_18,NA,NA,NA,NA,NA,NA,NA,0,NA
4250_19,2800,NA,NA,NA,NA,NA,NA,0,0
4250_2,10800,NA,NA,NA,NA,NA,NA,0,0
4250_20,NA,NA,NA,NA,NA,NA,NA,0,NA
4250_21,20400,NA,NA,NA,NA,NA,NA,0,0
4250_3,7200,NA,NA,NA,NA,NA,NA,0,0
4250_4,9600,NA,NA,NA,NA,NA,NA,0,0
4250_6,4800,NA,NA,NA,NA,NA,NA,0,0
4250_7,2400,NA,NA,NA,NA,NA,NA,0,0
4250_9,4800,NA,NA,NA,NA,NA,NA,0,0
4251_1,6000,NA,NA,NA,NA,NA,NA,0,0
4251_10,6000,NA,NA,NA,NA,NA,NA,0,0
4251_11,5000,NA,NA,NA,NA,NA,NA,0,0
4251_12,9000,NA,NA,NA,NA,NA,NA,0,0
4251_13,8000,NA,NA,NA,NA,NA,NA,0,0
4251_14,36000,NA,NA,NA,NA,NA,NA,0,0
4251_16,7200,NA,NA,NA,NA,NA,NA,0,0
4251_17,NA,NA,NA,NA,NA,NA,NA,0,NA
4251_18,6000,NA,NA,NA,NA,NA,NA,0,0
4251_19,1000,NA,NA,NA,NA,NA,NA,0,0
4251_2,13000,NA,NA,NA,NA,NA,NA,0,0
4251_20,26000,NA,NA,NA,NA,NA,NA,0,0
4251_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4251_5,11200,NA,NA,NA,NA,NA,NA,0,0
4251_7,1000,NA,NA,NA,NA,NA,NA,0,0
4251_8,NA,NA,NA,NA,NA,NA,NA,0,NA
4251_9,4800,NA,NA,NA,NA,NA,NA,0,0
4252_10,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_11,5200,NA,NA,NA,NA,NA,NA,0,0
4252_12,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_13,16000,NA,NA,NA,NA,NA,NA,0,0
4252_14,10200,NA,NA,NA,NA,NA,NA,0,0
4252_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_16,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_18,8000,NA,NA,NA,NA,NA,NA,0,0
4252_19,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_2,2800,NA,NA,NA,NA,NA,NA,0,0
4252_20,10000,NA,NA,NA,NA,NA,NA,0,0
4252_4,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_6,14000,NA,NA,NA,NA,NA,NA,0,0
4252_7,NA,NA,NA,NA,NA,NA,NA,0,NA
4252_8,17000,NA,NA,NA,NA,NA,NA,0,0
4252_9,20000,NA,NA,NA,NA,NA,NA,0,0
4253_1,6000,NA,NA,NA,NA,NA,NA,0,0
4253_10,9000,NA,NA,NA,NA,NA,NA,0,0
4253_11,16000,NA,NA,NA,NA,NA,NA,0,0
4253_12,12000,NA,NA,NA,NA,NA,NA,0,0
4253_13,2000,NA,NA,NA,NA,NA,NA,0,0
4253_14,6000,NA,NA,NA,NA,NA,NA,0,0
4253_15,NA,NA,NA,NA,NA,NA,NA,0,NA
4253_16,8000,NA,NA,NA,NA,NA,NA,0,0
4253_17,7200,NA,NA,NA,NA,NA,NA,0,0
4253_19,12000,NA,NA,NA,NA,NA,NA,0,0
4253_2,18800,NA,NA,NA,NA,NA,NA,0,0
4253_3,7200,NA,NA,NA,NA,NA,NA,0,0
4253_4,4400,NA,NA,NA,NA,NA,NA,0,0
4253_5,4000,NA,NA,NA,NA,NA,NA,0,0
4253_6,NA,NA,NA,NA,NA,NA,NA,0,NA
4253_7,6000,NA,NA,NA,NA,NA,NA,0,0
4253_8,4000,NA,NA,NA,NA,NA,NA,0,0
4253_9,6000,NA,NA,NA,NA,NA,NA,0,0
4254_1,4400,NA,NA,NA,NA,NA,NA,0,0
4254_10,8000,NA,NA,NA,NA,NA,NA,0,0
4254_11,4000,NA,NA,NA,NA,NA,NA,0,0
4254_12,8000,NA,NA,NA,NA,NA,NA,0,0
4254_13,4800,NA,NA,NA,NA,NA,NA,0,0
4254_14,4000,NA,NA,NA,NA,NA,NA,0,0
4254_15,4000,NA,NA,NA,NA,NA,NA,0,0
4254_16,14800,NA,NA,NA,NA,NA,NA,0,0
4254_17,480,NA,NA,NA,NA,NA,NA,0,0
4254_18,3600,NA,NA,NA,NA,NA,NA,0,0
4254_19,4800,NA,NA,NA,NA,NA,NA,0,0
4254_2,9200,NA,NA,NA,NA,NA,NA,0,0
4254_20,4800,NA,NA,NA,NA,NA,NA,0,0
4254_3,5200,NA,NA,NA,NA,NA,NA,0,0
4254_4,7000,NA,NA,NA,NA,NA,NA,0,0
4254_5,6400,NA,NA,NA,NA,NA,NA,0,0
4254_6,3000,NA,NA,NA,NA,NA,NA,0,0
4254_7,2400,NA,NA,NA,NA,NA,NA,0,0
